Date,AAPL,AMZN,BAC,CVX,DIS,GOOGL,HD,JNJ,JPM,LLY,MA,META,MSFT,NVDA,PG,TSLA,UNH,V,WMT,XOM
2020-07-29,92.38545989990234,151.67649841308594,22.340930938720703,72.3370590209961,113.71430206298828,75.72136688232422,234.64154052734375,127.14717102050781,87.16315460205078,152.52931213378906,300.7116394042969,232.0171356201172,195.50692749023438,10.431117057800293,114.15938568115234,99.94066619873047,284.17681884765625,191.64617919921875,40.56397247314453,35.083457946777344
2020-07-30,93.50333404541016,152.593994140625,21.960769653320312,69.28520202636719,113.76348114013672,76.45995330810547,236.10443115234375,127.407470703125,84.837158203125,144.2781524658203,300.4201354980469,233.2205352783203,195.35362243652344,10.579131126403809,116.9263916015625,99.16600036621094,282.833251953125,187.2839813232422,40.38705825805664,33.36235427856445
2020-07-31,103.29205322265625,158.23399353027344,21.996129989624023,67.4139175415039,115.02249908447266,73.95396423339844,235.37744140625,126.47037506103516,84.5048828125,141.7226104736328,299.96319580078125,252.28591918945312,196.41712951660156,10.579878807067871,116.65946960449219,95.38400268554688,280.5629577636719,183.75181579589844,40.16357421875,33.52968215942383
2020-08-03,105.894775390625,155.59449768066406,22.0933780670166,68.11265563964844,114.4421615600586,73.69601440429688,235.9891815185547,127.84993743896484,84.0326919555664,144.1272430419922,303.91033935546875,250.5852813720703,207.46385192871094,10.974078178405762,116.81072235107422,99.0,281.33209228515625,184.0316925048828,40.132530212402344,33.665138244628906
2020-08-04,106.60196685791016,156.94149780273438,22.111064910888672,69.46187591552734,115.36675262451172,73.22584533691406,237.48744201660156,127.73717498779297,83.55175018310547,146.0226593017578,305.660400390625,248.4668731689453,204.35009765625,11.190862655639648,119.03501892089844,99.13333129882812,282.1568298339844,185.57583618164062,40.85884094238281,34.637237548828125
2020-08-05,106.98835754394531,160.25149536132812,22.447019577026367,70.0321044921875,125.51753234863281,73.51360321044922,237.14170837402344,128.76097106933594,85.0032958984375,145.541748046875,318.8924865722656,247.76075744628906,204.01473999023438,11.249670028686523,118.7236099243164,99.00133514404297,289.5419921875,189.25279235839844,40.290836334228516,34.940025329589844
2020-08-06,110.72110748291016,161.25,22.517744064331055,70.24895477294922,128.67491149902344,74.79890441894531,238.81736755371094,128.0235137939453,85.02954864501953,144.1649627685547,320.9730529785156,263.8326110839844,207.28184509277344,11.298260688781738,118.07414245605469,99.30533599853516,291.0153503417969,191.82957458496094,40.14805603027344,34.772701263427734
2020-08-07,108.20377349853516,158.3730010986328,23.08356475830078,69.71086120605469,127.79948425292969,74.47187042236328,240.82989501953125,128.9345703125,86.90082550048828,144.21214294433594,318.91192626953125,266.975341796875,203.5740203857422,11.162707328796387,118.8215103149414,96.84733581542969,293.767333984375,189.50372314453125,40.34049606323242,34.61334228515625
2020-08-10,109.77648162841797,157.4080047607422,23.481399536132812,72.06399536132812,126.67817687988281,74.39482879638672,243.5694580078125,128.43995666503906,88.0025863647461,144.2781524658203,313.9147033691406,261.5650329589844,199.52133178710938,11.128318786621094,119.31083679199219,94.57133483886719,295.685546875,189.91867065429688,40.933319091796875,35.465919494628906
2020-08-11,106.51175689697266,154.0334930419922,23.799671173095703,71.97566986083984,128.35031127929688,73.58567810058594,243.73788452148438,127.52023315429688,90.78329467773438,142.0432586669922,319.4174499511719,254.73252868652344,194.85546875,10.81435489654541,118.53680419921875,91.6259994506836,292.3959655761719,190.86448669433594,40.41188049316406,35.832454681396484
2020-08-12,110.05159759521484,158.11199951171875,23.631698608398438,72.85909271240234,129.6289825439453,74.91272735595703,249.64242553710938,129.85427856445312,90.0137939453125,143.853759765625,318.53271484375,258.4720153808594,200.42189025878906,11.402665138244629,120.52084350585938,103.65066528320312,298.6228942871094,191.8006134033203,40.93642044067383,35.824317932128906
2020-08-13,111.99923706054688,158.05099487304688,23.295743942260742,72.13627624511719,128.8126220703125,75.38041687011719,249.71340942382812,128.4139404296875,89.5153579711914,142.57455444335938,317.1327209472656,259.8742980957031,199.95248413085938,11.405407905578613,120.80552673339844,108.06666564941406,297.92791748046875,190.96937561035156,41.09225082397461,34.94679641723633
2020-08-14,111.8994140625,157.4010009765625,23.401832580566406,72.56193542480469,128.38963317871094,74.78299713134766,248.7292938232422,128.62216186523438,89.55033874511719,142.22393798828125,317.7257995605469,259.81463623046875,200.1440887451172,11.526008605957031,120.20056915283203,110.04733276367188,299.9479675292969,190.06082153320312,41.32600402832031,35.10118103027344
2020-08-17,111.60726928710938,159.12049865722656,22.89790153503418,72.89924621582031,127.24866485595703,75.36004638671875,255.54702758789062,129.27294921875,87.18938446044922,143.5884552001953,321.06060791015625,259.735107421875,201.46621704101562,12.296469688415527,120.55644226074219,122.3759994506836,296.9920959472656,192.75746154785156,42.260986328125,34.64616394042969
2020-08-18,112.53726959228516,165.62449645996094,22.570785522460938,71.39203643798828,126.80603790283203,77.32525634765625,252.67453002929688,130.2273712158203,85.97392272949219,145.08566284179688,321.80914306640625,260.90863037109375,202.6255645751953,12.220468521118164,121.45504760742188,125.80599975585938,293.5634765625,192.3514862060547,41.98360061645508,34.47553253173828
2020-08-19,112.67847442626953,163.0240020751953,22.544265747070312,70.38184356689453,125.6749038696289,76.77008056640625,250.77723693847656,130.48764038085938,86.17505645751953,144.30862426757812,323.17034912109375,261.1572265625,201.396240234375,12.09862232208252,120.79666137695312,125.23533630371094,292.2570495605469,194.26528930664062,41.26679229736328,34.0936393737793
2020-08-20,115.17877197265625,164.86849975585938,22.190628051757812,69.0946044921875,126.0191650390625,78.34264373779297,248.8445587158203,131.38134765625,85.14323425292969,143.40841674804688,327.9537048339844,267.542236328125,206.08294677734375,12.101112365722656,121.75757598876953,133.45533752441406,290.3388977050781,197.3195343017578,40.693336486816406,33.57362747192383
2020-08-21,121.11421966552734,164.23599243164062,22.084543228149414,69.31458282470703,125.35032653808594,78.3088607788086,251.10528564453125,132.54400634765625,85.0994873046875,141.43739318847656,327.7398376464844,265.5531921386719,204.58474731445312,12.64183235168457,122.28250885009766,136.6653289794922,291.0893249511719,197.30023193359375,41.02370071411133,33.32174301147461
2020-08-24,122.56275177001953,165.3730010986328,22.712244033813477,71.04173278808594,128.5470428466797,78.78499603271484,254.22607421875,132.89337158203125,87.49542236328125,141.68380737304688,334.0982360839844,269.9092712402344,205.2281951904297,12.678460121154785,123.23448181152344,134.27999877929688,286.17828369140625,199.50392150878906,40.930198669433594,34.304901123046875
2020-08-25,121.55730438232422,167.32449340820312,22.986312866210938,70.17000579833984,127.66178131103516,79.81383514404297,253.67637634277344,132.8147735595703,87.88017272949219,141.8354034423828,338.0066223144531,279.2878112792969,207.89808654785156,12.708112716674805,123.72382354736328,134.8893280029297,289.3103332519531,201.13743591308594,40.712032318115234,33.21611022949219
2020-08-26,123.2103500366211,172.09249877929688,22.59731101989746,69.0701675415039,130.01258850097656,81.7164077758789,258.81854248046875,133.0244140625,86.6472396850586,141.43739318847656,341.2733459472656,302.2518005371094,212.39280700683594,12.731036186218262,123.12772369384766,143.54466247558594,286.1597595214844,203.22512817382812,40.73384094238281,32.50921630859375
2020-08-27,121.73745727539062,170.0,23.030519485473633,69.17608642578125,131.5371856689453,80.9405746459961,255.89285278320312,133.6183319091797,89.49787139892578,141.16261291503906,346.1150207519531,291.6201477050781,217.6077880859375,12.586764335632324,122.96759796142578,149.25,288.80072021484375,203.96934509277344,42.58198165893555,32.289833068847656
2020-08-28,121.54025268554688,170.08999633789062,23.251537322998047,69.76264953613281,133.31748962402344,81.48281860351562,253.81829833984375,134.1947784423828,89.86515045166016,139.61805725097656,355.95404052734375,292.0577392578125,219.8455352783203,13.104557037353516,123.46581268310547,147.55999755859375,291.3026123046875,208.49281311035156,43.725772857666016,33.061737060546875
2020-08-31,125.66193389892578,172.54800415039062,22.75644874572754,68.37767791748047,129.7076873779297,80.99077606201172,252.71002197265625,133.99395751953125,87.60911560058594,140.61300659179688,348.2441711425781,291.60028076171875,216.59938049316406,13.330561637878418,123.07433319091797,166.10667419433594,289.6160888671875,204.89723205566406,43.273868560791016,32.45233917236328
2020-09-01,130.6674041748047,174.95599365234375,22.72992706298828,67.6851806640625,131.36013793945312,82.26065063476562,253.5079345703125,132.34310913085938,87.56537628173828,139.58016967773438,346.99005126953125,293.8280334472656,218.27052307128906,13.779715538024902,122.94087219238281,158.35000610351562,289.8756103515625,206.21173095703125,45.99777603149414,32.03794860839844
2020-09-02,127.96017456054688,176.57249450683594,23.003997802734375,67.77481079101562,133.1699676513672,85.35758972167969,255.9678192138672,134.36077880859375,88.8857650756836,141.71221923828125,350.6845703125,300.8495178222656,222.47702026367188,14.303645133972168,125.0138931274414,149.1233367919922,296.7418212890625,209.23703002929688,46.02582550048828,31.842941284179688
2020-09-03,117.715576171875,168.39999389648438,22.843746185302734,67.03341674804688,131.05520629882812,80.98977661132812,244.76475524902344,130.6224822998047,88.60594940185547,141.2100372314453,334.292724609375,289.5316162109375,208.6952667236328,12.976622581481934,123.01205444335938,135.6666717529297,293.02606201171875,201.96864318847656,45.04720687866211,31.777952194213867
2020-09-04,117.79349517822266,164.7310028076172,23.627166748046875,66.7482681274414,129.82569885253906,78.58917236328125,240.33517456054688,129.78395080566406,90.5209732055664,143.00096130371094,325.7078552246094,281.1874084472656,205.7660369873047,12.584797859191895,122.7451400756836,139.44000244140625,289.1065368652344,197.8124542236328,44.5142707824707,31.753576278686523
2020-09-08,109.8665542602539,157.49200439453125,22.683500289916992,64.33678436279297,131.9994659423828,75.72584533691406,239.978759765625,128.62228393554688,87.37300872802734,141.48480224609375,320.72027587890625,269.6805114746094,194.6349639892578,11.877412796020508,120.94792938232422,110.06999969482422,284.70501708984375,193.4243927001953,43.149200439453125,31.02229118347168
